,categories,city,days,description,description_2,email,end_time,end_time_0,end_time_1,end_time_2,end_time_3,end_time_4,end_time_5,end_time_6,fax,id,lat,lng,logo_id,marker_id,path,phone,postal_code,start_time,start_time_0,start_time_1,start_time_2,start_time_3,start_time_4,start_time_5,start_time_6,state,store_id,street,time_per_day,title,website
365,64,Flushing,,Rabbi Shlomo Nisanov,Sun: 10:00AM-4:00PM|-      -|Mon: 10:00AM-2:00PM|-      -|Wed: 10:00AM-2:00PM,,,,,,,,,,,358,40.719631,-73.817055,27,44,58ab4127e452b_pantry_logo2.png,718-591-9574,11367,,,,,,,,,NY,,150-62 78th Road,0,Kehilat Sephardim of Ahavat Achim,
366,67,Flushing,,Rabbi Shlomo Nisanov,Sun: 10:00AM-4:00PM Mon: 10:00AM-2:00PM Wed: 10:00AM-2:00PM,,,,,,,,,,,777,40.719631,-73.817055,47,44,kosher_logo.png,718-591-9574,11367,,,,,,,,,NY,,150-62 78th Road,0,Kehilat Sephardim of Ahavat Achim,
367,64,Cambria Heights,,Claude Antoine,Sun: 12:00PM-2:00PM|-      -|Sat: 12:00PM-2:00PM,,,,,,,,,,,508,40.693882,-73.736087,27,44,58ab4127e452b_pantry_logo2.png,917-553-9440,11411,,,,,,,,,NY,,230-11 Linden Blvd,0,Kerith SDA Church,
368,64,Brooklyn,,Pastor Jesse Sumbry,Fri: 10:30AM-12:00PM|-      -|Sat: 9:00AM-10:30AM,,,,,,,,,,,309,40.681246,-73.929004,27,44,58ab4127e452b_pantry_logo2.png,718-773-1650,11233,,,,,,,,,NY,,207 BAINBRIDGE STREET,0,King Emmanuel Community Services,
369,63,Brooklyn,,Svetlana Manuilenko,Mon: 11:30AM-12:30PM|-      -|Tue: 11:30AM-12:30PM|-      -|Wed: 11:30AM-12:30PM|-      -|Thu: 11:30AM-12:30PM|-      -|Fri: 11:30AM-12:30PM,,,,,,,,,,,9,40.5949659,-73.940753,24,44,58ab38bc2da61_senior_logo.png,718-648-2053,11229,,,,,,,,,NY,,3643 Nostrand Avenue,0,Kings Bay Y Senior Center,
370,67,Brooklyn,,Svetlana Manuilenko,Mon: 11:30AM-12:30PM Tue: 11:30AM-12:30PM Wed: 11:30AM-12:30PM Thu: 11:30AM-12:30PM Fri: 11:30AM-12:30PM,,,,,,,,,,,791,40.5949659,-73.940753,48,44,kosher_logo.png,718-648-2053,11229,,,,,,,,,NY,,3643 Nostrand Avenue,0,Kings Bay Y Senior Center,
371,64,Brooklyn,,Lauren Mezhiborsky,Mon: 11:00AM-3:00PM|-      -|Fri: 11:00AM-3:00PM,,,,,,,,,,,41,40.598817,-73.94157,27,44,58ab4127e452b_pantry_logo2.png,718-648-7703,11229,,,,,,,,,NY,,3495 Nostand Avenue,0,Kings Bay YM-YWHA Inc.,
372,67,Brooklyn,,Lauren Mezhiborsky,Mon: 11:00AM-3:00PM Fri: 11:00AM-3:00PM,,,,,,,,,,,753,40.598817,-73.94157,47,44,kosher_logo.png,718-648-7703,11229,,,,,,,,,NY,,3495 Nostand Avenue,0,Kings Bay YM-YWHA Inc.,
373,63,Flushing,,Helen Ahn,Mon: 8:30AM-9:00AM|-      -|Mon: 12:00PM-1:00PM|-      -|Tue: 8:30AM-9:00AM|-      -|Tue: 12:00PM-1:00PM|-      -|Wed: 8:30AM-9:00AM|-      -|Wed: 12:00PM-1:00PM|-      -|Thu: 8:30AM-9:00AM|-      -|Thu: 12:00PM-1:00PM|-      -|Fri: 8:30AM-9:00AM|-      -|Fri: 12:00PM-1:00PM,,,,,,,,,,,4,40.7635879,-73.799771,24,44,58ab38bc2da61_senior_logo.png,718-886-8203,11358,,,,,,,,,NY,,42-15 166th Street,0,Korean American Senior Center - Flushing,
374,64,Flushing,,Pedro Rodriguez,Sat: 9:00AM-11:00AM,,,,,,,,,,,479,40.7611089,-73.8241,27,44,58ab4127e452b_pantry_logo2.png,917-880-5693,11354,,,,,,,,,NY,479,135-32 38th Avenue,0,La Jornada,
375,64,Brooklyn,,Hector Lozada,Wed: 11:00AM-12:00PM,,,,,,,,,,,331,40.6754129,-73.883861,27,44,58ab4127e452b_pantry_logo2.png,347-242-6337,11208,,,,,,,,,NY,,302 Elton Street,0,Las Maravillas Del Exodo,
376,64,Corona,,Robert Mavashev,Tue: 10:00AM-12:00PM,,,,,,,,,,,268,40.736862,-73.855746,27,44,58ab4127e452b_pantry_logo2.png,718-271-9621,11368,,,,,,,,,NY,,98-15 Horace Harding Expwy,0,Lefrak City Jewish Center,
377,67,Corona,,Robert Mavashev,Tue: 10:00AM-12:00PM,,,,,,,,,,,772,40.736862,-73.855746,47,44,kosher_logo.png,718-271-9621,11368,,,,,,,,,NY,,98-15 Horace Harding Expwy,0,Lefrak City Jewish Center,
378,64,South Ozone Park,,Amanda Gaston,Wed: 1:00PM-2:00PM|-      -|Sat: 12:00PM-1:00PM,,,,,,,,,,,227,40.6750029,-73.815509,27,44,58ab4127e452b_pantry_logo2.png,718-322-1095,11420,,,,,,,,,NY,,114-12 Van Wyck Expressway,0,Leviticus Church,
379,64,Brooklyn,,Ophelia Smalls,Wed: 11:00AM-1:00PM,,,,,,,,,,,233,40.6773159,-73.911743,27,44,58ab4127e452b_pantry_logo2.png,718-342-0127,11233,,,,,,,,,NY,,19 Gunther Place,0,Liberty Baptist Church,
380,64,Laurelton,,Shirley Miller,Sun: 10:00AM-12:00PM,,,,,,,,,,,334,40.674528,-73.747315,27,44,58ab4127e452b_pantry_logo2.png,718-554-0744,11413,,,,,,,,,NY,334,228-20 137th Avenue,0,Linden SDA Church Community Services,
381,65,Brooklyn,,Barbara Boston Walker,Tue: 11:30PM-1:00PM|-      -|Thu: 11:30AM-10:00PM,,,,,,,,,,,619,40.661911,-73.910634,28,44,58ab42aa3f633_kitchen.png,718-495-6772,11212,,,,,,,,,NY,,375 Bristol Street,0,Little Rock Baptist Church Inc.,
382,64,Manhattan,,Lucia Bravo,Tue: 9:30AM-11:30AM|-      -|Wed: 9:30AM-11:30AM|-      -|Wed: 1:30PM-3:30PM,,,,,,,,,,,80,40.7959859,-73.937454,27,44,58ab4127e452b_pantry_logo2.png,646-672-5206,10029,,,,,,,,,NY,,333 East 115th Street,0,Little Sisters of the Assumption,
383,64,Bronx,,Alexander Torres,Wed: 1:00PM-2:00PM,,,,,,,,,,,286,40.851883,-73.889584,27,44,58ab4127e452b_pantry_logo2.png,347-257-4199,10457,,,,,,,,,NY,,609 East 182nd Street,0,Los Redimidos Por La Sangre De Jesus,
384,64,Brooklyn,,Lorraine Legall,Tue: 2:00PM-5:00PM,,,,,,,,,,,345,40.674953,-73.892656,27,44,58ab4127e452b_pantry_logo2.png,470-488-0176 / 917-415-2296,11207,,,,,,,,,NY,,464 Liberty Avenue,0,Love Fellowship Tabernacle,
385,65,Bronx,,Gloria Simpson,Thu: 8:00AM-2:00PM,,,,,,,,,,,653,40.8260069,-73.896272,28,44,58ab42aa3f633_kitchen.png,347-238-5246,10459,,,,,,,,,NY,,881 East 167th Street,0,Loyal Baptist Church,
386,64,Jamaica,,Lilly Brown,Wed: 10:00AM-1:00PM,,,,,,,,,,,223,40.767457,-73.827089,27,44,58ab4127e452b_pantry_logo2.png,718-353-5870,11433,,,,,,,,,NY,,106-16 Guy R. Brewer Blvd.,0,Macedonia AME Church,
387,65,Jamaica,,Catherine Williams,Sun: 1:00PM-3:00PM,,,,,,,,,,,652,40.767457,-73.827089,28,44,58ab42aa3f633_kitchen.png,718-353-5870,11433,,,,,,,,,NY,652,106-16 Guy R. Brewer Blvd,0,Macedonia AME Church,
388,64,Manhattan,,Jorge Rivera,Tue: 8:00AM-1:00PM|-      -|Wed: 8:00AM-1:00PM|-      -|Fri: 9:00AM-11:00AM,,,,,,,,,,,330,40.789914,-73.940822,27,44,58ab4127e452b_pantry_logo2.png,212-410-3412,10029,,,,,,,,,NY,,340 East 106th Street,0,Macedonia Church Assembly of God,
389,64,Brooklyn,,Mary Clarke,Tue: 12:00PM-2:00PM,,,,,,,,,,,211,40.6871379,-73.949196,27,44,58ab4127e452b_pantry_logo2.png,646-404-3704,11216,,,,,,,,,NY,,289 Quincy Street,0,Macedonia Church of Christ,
390,64,Brooklyn,,Arline Cruz,Fri: 7:00AM-10:30AM,,,,,,,,,,,323,40.6984849,-73.91562,27,44,58ab4127e452b_pantry_logo2.png,917-626-4245,11237,,,,,,,,,NY,,301 Grove Street,0,Make the Road New York,
391,66,Queens,,,Wed  9:00 AM-5:00 PM ,,,,,,,,,,,745,40.7485278,-73.874226,46,44,snap_logo.png,718-565-8500,11372,,,,,,,,,NY,,92-10 Roosevelt  Ave,0,Make The Road-  Queens,
392,66,Brooklyn ,,,Mon - 9:00AM-5:00PM,,,,,,,,,,,734,40.698578,-73.915607,46,44,snap_logo.png,718-418-7690,11237,,,,,,,,,NY,,301 Grove Street,0,Make The Road- Brooklyn ,
393,64,Brooklyn,,Kenneth Jones,Sun: 11:00AM-3:00PM|-      -|Wed: 11:00AM-3:00PM,,,,,,,,,,,527,40.6324609,-73.928092,27,44,58ab4127e452b_pantry_logo2.png,516-513-4036,11234,,,,,,,,,NY,,1623-27 Utica Ave,0,Mamre SDA Church,
394,64,Bronx,,Rosa Maria Fernandez,Thu: 9:30AM-11:00AM,,,,,,,,,,,498,40.844692,-73.907189,27,44,58ab4127e452b_pantry_logo2.png,718-583-9900,10457,,,,,,,,,NY,,1700 Weeks Avenue,0,Mana Del Cielo,
395,64,Bronx,,Mirna Cruz,Thu: 11:00AM-1:00PM|-      -|Fri: 11:00AM-1:00PM,,,,,,,,,,,376,40.827674,-73.905512,27,44,58ab4127e452b_pantry_logo2.png,347-577-5788,10459,,,,,,,,,NY,376,1101 Boston Rd.,0,"Manna of Life Ministries, Inc.",
396,65,Bronx,,Mirna Cruz,Sat: 11:00AM-1:00PM,,,,,,,,,,,674,40.827674,-73.905512,28,44,58ab42aa3f633_kitchen.png,917-549-8595,10459,,,,,,,,,NY,,1101 Boston rd. ,0,"Manna of Life Ministries, Inc.",
397,64,Brooklyn,,Cathy Lovell,Sun: 10:00AM-12:00PM|-      -|Thu: 5:00PM-7:00PM,,,,,,,,,,,198,40.658434,-73.929399,27,44,58ab4127e452b_pantry_logo2.png,718-753-9888,11203,,,,,,,,,NY,,899 Winthrop Street,0,Maranatha SDA Church,
398,64,Brooklyn,,Simi Ganzfried,Fri: 7:00AM-10:00AM,,,,,,,,,,,460,40.6380669,-73.985421,27,44,58ab4127e452b_pantry_logo2.png,718-972-4446 ext.203,11219,,,,,,,,,NY,,5402 New Utrect Avenue,0,Masbia of Boro Park,
399,65,Brooklyn,,Ruben Diaz,Sun: 6:30PM-8:00PM|-      -|Mon: 6:30PM-8:00PM|-      -|Tue: 6:30PM-8:00PM|-      -|Wed: 6:30PM-8:00PM|-      -|Thu: 6:30PM-8:00PM,,,,,,,,,,,680,40.6380669,-73.985421,28,44,58ab42aa3f633_kitchen.png,718-972-4446 ext. 211,11219,,,,,,,,,NY,,5402 New Utrect Ave,0,Masbia of Boro Park,
400,67,Brooklyn,,Simi Ganzfried,Fri: 7:00AM-10:00AM,,,,,,,,,,,786,40.6380669,-73.985421,47,44,kosher_logo.png,718-972-4446 ext.203,11219,,,,,,,,,NY,,5402 New Utrect Avenue,0,Masbia of Boro Park,
401,67,Brooklyn,,Ruben Diaz,Sun: 6:30PM-8:00PM Mon: 6:30PM-8:00PM Tue: 6:30PM-8:00PM Wed: 6:30PM-8:00PM Thu: 6:30PM-8:00PM,,,,,,,,,,,795,40.6380669,-73.985421,49,44,kosher_logo.png,718-972-4446 ext. 211,11219,,,,,,,,,NY,,5402 New Utrect Ave,0,Masbia of Boro Park,
402,64,Brooklyn,,Simi Ganzfried,Fri: 7:00AM-11:00AM,,,,,,,,,,,461,40.624053,-73.965065,27,44,58ab4127e452b_pantry_logo2.png,718-972-4446 EXT. 203,11230,,,,,,,,,NY,,1372 Coney Island Ave,0,Masbia of Flatbush,
403,65,Brooklyn,,Simi Ganzfried,Sun: 3:00PM-7:30PM|-      -|Mon: 3:00PM-7:30PM|-      -|Tue: 3:00PM-7:30PM|-      -|Wed: 3:00PM-7:30PM|-      -|Thu: 3:00PM-7:30PM,,,,,,,,,,,683,40.624053,-73.965065,28,44,58ab42aa3f633_kitchen.png,718-972-4446 EXT. 203,11230,,,,,,,,,NY,,1372 Coney Island Ave,0,Masbia of Flatbush,
404,67,Brooklyn,,Simi Ganzfried,Fri: 7:00AM-11:00AM,,,,,,,,,,,787,40.624053,-73.965065,47,44,kosher_logo.png,718-972-4446 EXT. 203,11230,,,,,,,,,NY,,1372 Coney Island Ave,0,Masbia of Flatbush,
405,67,Brooklyn,,Simi Ganzfried,Sun: 3:00PM-7:30PM Mon: 3:00PM-7:30PM Tue: 3:00PM-7:30PM Wed: 3:00PM-7:30PM Thu: 3:00PM-7:30PM,,,,,,,,,,,796,40.624053,-73.965065,49,44,kosher_logo.png,718-972-4446 EXT. 203,11230,,,,,,,,,NY,,1372 Coney Island Ave,0,Masbia of Flatbush,
406,64,Forest Hills,,Ruben Diaz,Fri: 7:00AM-11:00AM,,,,,,,,,,,463,40.7325459,-73.868047,27,44,58ab4127e452b_pantry_logo2.png,718-972-4446,11375,,,,,,,,,NY,,105-47 64th Road ,0,Masbia of Queens,
407,65,Forest Hills,,Ruben Diaz,Sun: 2:00PM-5:00PM|-      -|Mon: 2:00PM-5:00PM|-      -|Tue: 2:00PM-5:00PM|-      -|Wed: 2:00PM-5:00PM|-      -|Thu: 2:00PM-5:00PM,,,,,,,,,,,687,40.7325459,-73.868047,28,44,58ab42aa3f633_kitchen.png, 718-972-4446,11375,,,,,,,,,NY,,105-47 64th Road ,0,Masbia of Queens,
408,67,Forest Hills,,Ruben Diaz,Fri: 7:00AM-11:00AM,,,,,,,,,,,788,40.7325459,-73.868047,47,44,kosher_logo.png,718-972-4446,11375,,,,,,,,,NY,,105-47 64th Road ,0,Masbia of Queens,
409,67,Forest Hills,,Ruben Diaz,Sun: 2:00PM-5:00PM Mon: 2:00PM-5:00PM Tue: 2:00PM-5:00PM Wed: 2:00PM-5:00PM Thu: 2:00PM-5:00PM,,,,,,,,,,,797,40.7325459,-73.868047,49,44,kosher_logo.png, 718-972-4446,11375,,,,,,,,,NY,,105-47 64th Road ,0,Masbia of Queens,
410,64,Staten Island,,Rabbi Moshe Yudkowsky,Wed: 2:30PM-3:30PM,,,,,,,,,,,127,40.5284989,-74.21441,27,44,58ab4127e452b_pantry_logo2.png,718-356-5412,10309,,,,,,,,,NY,,1870 Drumgoole Road East,0,Mesivtha of Staten Island,
411,67,Staten Island,,Rabbi Moshe Yudkowsky,Wed: 2:30PM-3:30PM,,,,,,,,,,,759,40.5284989,-74.21441,47,44,kosher_logo.png,718-356-5412,10309,,,,,,,,,NY,759,1870 Drumgoole Road East,0,Mesivtha of Staten Island,
412,64,Manhattan,,Mike Easterling,Thu: 8:30AM-10:00AM,,,,,,,,,,,81,40.755504,-73.997392,27,44,58ab4127e452b_pantry_logo2.png,212-390-0627,10018,,,,,,,,,NY,,446 West 36th Street,0,Metropolitan Community Church of NY,
413,64,Brooklyn,,Benjamin Zaientz,Tue: 1:00PM-3:00PM|-      -|Thu: 10:00AM-12:00PM,,,,,,,,,,,437,40.637943,-73.924857,27,44,58ab4127e452b_pantry_logo2.png,718-763-5318,11234,,,,,,,,,NY,,5361 Preston Court,0,Metropolitan Council on Jewish Poverty,
414,67,Brooklyn,,Benjamin Zaientz,Tue: 1:00PM-3:00PM Thu: 10:00AM-12:00PM,,,,,,,,,,,784,40.637943,-73.924857,47,44,kosher_logo.png,718-763-5318,11234,,,,,,,,,NY,,5361 Preston Court,0,Metropolitan Council on Jewish Poverty,
415,67,Manhattan,,Elissa Smith / Isio Jacobovitz,Mon: 9:00AM-5:00PM Tue: 9:00AM-5:00PM Wed: 9:00AM-5:00PM Thu: 9:00AM-5:00PM Fri: 9:00AM-1:00PM,,,,,,,,,,,790,40.7086749,-74.010895,47,44,kosher_logo.png,212-453-9507,10005,,,,,,,,,NY,,77 Water St.,0,Metropolitan Council on Jewish Poverty,
416,64,Bronx,,Dolores Moon,Tue: 10:00AM-1:00PM|-      -|Thu: 10:00AM-1:00PM|-      -|Fri: 9:00AM-11:00AM,,,,,,,,,,,457,40.8325249,-73.919723,27,44,58ab4127e452b_pantry_logo2.png,718-410-6735,10452,,,,,,,,,NY,,1125 Grand Concourse,0,Mid-Bronx Food Pantry,
417,64,Bronx,,Maria Gonzalez,Sat: 10:00AM-12:00PM,,,,,,,,,,,321,40.826402,-73.915434,27,44,58ab4127e452b_pantry_logo2.png,718-588-4545,10451,,,,,,,,,NY,,937 Teller Avenue,0,Missionary Church of Christ,
418,64,Manhattan,,Keith Johnson,Mon: 4:00PM-6:30PM,,,,,,,,,,,439,40.727724,-73.987551,27,44,58ab4127e452b_pantry_logo2.png,718-295-5606 ext 482,10003,,,,,,,,,NY,,50 East 7th Street,0,Momentum Project @Middle Collegiate Church,
419,64,Bronx,,Keith Johnson,Wed: 11:00AM-1:30PM|-      -|Wed: 4:00PM-6:30PM,,,,,,,,,,,339,40.837184,-73.921578,27,44,58ab4127e452b_pantry_logo2.png,718-295-5605 ext 482,10452,,,,,,,,,NY,,226 East 144th Street,0,Momentum Project Inc. @ COGOP,
420,65,Bronx,,Sherifa A. Thomas,Wed: 11:00AM-1:30PM|-      -|Wed: 4:00PM-6:30PM,,,,,,,,,,,671,40.831586,-73.922229,28,44,58ab42aa3f633_kitchen.png,718-295-5605 ext.482,10452,,,,,,,,,NY,,85 East 165th Street,0,Momentum Project Inc. @ COGOP,
421,64,Bronx,,Keith Johnson,Tue: 11:00AM-1:00PM|-      -|Tue: 4:00PM-6:30PM,,,,,,,,,,,152,40.837184,-73.921578,27,44,58ab4127e452b_pantry_logo2.png,718-295-5605 ext 482,10452,,,,,,,,,NY,,226 East 144th Street,0,Momentum Project Inc. @ St. Peter's Church,
422,65,Bronx,,Keith Johnson,Tue: 11:00AM-1:30PM|-      -|Tue: 4:00PM-6:30PM,,,,,,,,,,,614,40.837184,-73.921578,28,44,58ab42aa3f633_kitchen.png,718-295-5605 ext. 482,10452,,,,,,,,,NY,614,226 East 144th Street,0,Momentum Project Inc. @ St. Peter's Church,
423,64,Brooklyn,,Terry Smith,Tue: 11:00AM-1:00PM,,,,,,,,,,,310,40.6561499,-73.951817,27,44,58ab4127e452b_pantry_logo2.png,718-693-7074,11226,,,,,,,,,NY,,11 Woods Place,0,More Grace Redemptive Center Inc.,
424,64,Jamaica,,Ruth Roseborough,Wed: 10:00AM-12:00PM,,,,,,,,,,,263,40.6738179,-73.79504,27,44,58ab4127e452b_pantry_logo2.png,718-322-7596,11436,,,,,,,,,NY,,145-03 Rockaway Blvd,0,Morris Brown AME Church,
425,65,Jamaica,,Ruth Roseborough,Sat: 1:00PM-2:00PM,,,,,,,,,,,651,40.6738179,-73.79504,28,44,58ab42aa3f633_kitchen.png,718-322-7596,11436,,,,,,,,,NY,,145-03 Rockaway Blvd,0,Morris Brown AME Church,
426,64,Bronx,,Bishop Jerome Crawford,Sat: 9:00AM-11:00AM,,,,,,,,,,,502,40.832461,-73.904055,27,44,58ab4127e452b_pantry_logo2.png,718-590-8292,10456,,,,,,,,,NY,,551 East 169th Street,0,Morrisania Baptist Church,
427,64,Bronx,,Carolina Martin,Fri: 10:00AM-12:00PM,,,,,,,,,,,422,40.825685,-73.906682,27,44,58ab4127e452b_pantry_logo2.png,718-589-7858,10456,,,,,,,,,NY,,576 East 165th Street,0,Morrisania Revitalization Corp. Inc.,
428,64,Bronx,,Marie Stroud,Tue: 4:00PM-6:00PM|-      -|Wed: 4:00PM-6:00PM|-      -|Thu: 4:00PM-6:00PM,,,,,,,,,,,560,40.8393239,-73.925765,27,44,58ab4127e452b_pantry_logo2.png,917-258-3896,10452,,,,,,,,,NY,,1257 Ogden Avenue,0,Mosaic Beacon Community Center Food Pantry,
429,64,Brooklyn,,Rene Baez,Sun: 12:00PM-2:00PM,,,,,,,,,,,199,40.682257,-74.002713,27,44,58ab4127e452b_pantry_logo2.png,347-776-3054,11231,,,,,,,,,NY,,90-92 Summit Street,0,Movement of Pentecostal Christian Church,
430,64,Bronx,,La'Rae Hardy-Shabaka,Wed: 11:00AM-2:00PM,,,,,,,,,,,135,40.830894,-73.896951,27,44,58ab4127e452b_pantry_logo2.png,646-238-9817,10459,,,,,,,,,NY,,1376 Prospect Avenue,0,Mt. Carmel Baptist Church,
431,64,Brooklyn,,Mr. David Moses,Sat: 9:00AM-10:30AM,,,,,,,,,,,447,40.667718,-73.911168,27,44,58ab4127e452b_pantry_logo2.png,646-220-1826,11212,,,,,,,,,NY,,167 Chester Street,0,Mt. Hebron Church of Christ,
432,64,Corona,,Deborah Ward,Fri: 8:00AM-9:30AM,,,,,,,,,,,269,40.756258,-73.861019,27,44,58ab4127e452b_pantry_logo2.png,718-639-9066,11368,,,,,,,,,NY,,109-20 34th Avenue,0,Mt. Horeb Baptist Church,
433,65,Corona,,Rev. Edmunds,Tue: 12:00PM-2:00PM,,,,,,,,,,,642,40.756258,-73.861019,28,44,58ab42aa3f633_kitchen.png,718-639-9066,11368,,,,,,,,,NY,,109-20 34th Avenue,0,Mt. Horeb Baptist Church,
434,64,Brooklyn,,Samuel West,Sat: 11:00AM-12:00PM,,,,,,,,,,,293,40.668996,-73.93024,27,44,58ab4127e452b_pantry_logo2.png,718-953-4364,11213,,,,,,,,,NY,,1149 Eastern Parkway,0,Mt. Moriah Church,
435,64,Manhattan,,Jane Robinson,Tue: 10:30AM-11:30AM|-      -|Wed: 10:30AM-11:30AM,,,,,,,,,,,322,40.8048289,-73.947757,27,44,58ab4127e452b_pantry_logo2.png,631-423-7248,10027,,,,,,,,,NY,,201 Lenox Avenue,0,Mt. Olivet Baptist Church Community  Meals Program,
436,64,Corona,,Lena Ferguson,Wed: 5:30PM-6:30PM,,,,,,,,,,,112,40.756475,-73.871188,27,44,58ab4127e452b_pantry_logo2.png,718-478-0780,11368,,,,,,,,,NY,,33-27 97th Street,0,Mt. Olivet Gospel Church Food Pantry,
437,64,Queens Village,,Clifton Cannady,Wed: 5:00PM-7:00PM,,,,,,,,,,,465,40.7200849,-73.74266,27,44,58ab4127e452b_pantry_logo2.png,718-465-1784,11428,,,,,,,,,NY,,217-10 93rd Ave,0,Mt. Sinai SDA Church,
438,65,Manhattan,,Donna Major,Wed: 12:00PM-1:00PM,,,,,,,,,,,591,40.799802,-73.944946,28,44,58ab42aa3f633_kitchen.png,212-369-6643,10029,,,,,,,,,NY,,1765 Madison Avenue,0,Mt. Zion AME Church,
439,64,Manhattan,,Rev. Joan Owings,Fri: 10:00AM-11:00AM,,,,,,,,,,,82,40.799802,-73.944946,27,44,58ab4127e452b_pantry_logo2.png,212-369-6643,10029,,,,,,,,,NY,,1765 Madison Avenue,0,Mt. Zion AME Church Outreach Program,
440,64,Flushing,,Robert Martin,Sat: 11:00AM-12:30PM,,,,,,,,,,,373,40.760302,-73.818899,27,44,58ab4127e452b_pantry_logo2.png,917-435-5072,11355,,,,,,,,,NY,,150-20 Barclay Avenue,0,Murray Hill Neighborhood Association,
441,64,Brooklyn,,Yaakov Silberstein,Fri: 12:00PM-1:00PM,,,,,,,,,,,168,40.6690929,-73.941052,27,44,58ab4127e452b_pantry_logo2.png,718-735-0200,11213,,,,,,,,,NY,,824 Eastern Parkway,0,National Comm. For Furtherance of Jewish Ed.,
442,67,Brooklyn,,Yaakov Silberstein,Fri: 12:00PM-1:00PM,,,,,,,,,,,766,40.6690929,-73.941052,47,44,kosher_logo.png,718-735-0200,11213,,,,,,,,,NY,,824 Eastern Parkway,0,National Comm. For Furtherance of Jewish Ed.,
443,64,Manhattan,,Rita Shapiro,Mon: 10:00AM-2:00PM,,,,,,,,,,,141,40.7792669,-73.98313,27,44,58ab4127e452b_pantry_logo2.png,212-687-5030 ext 463,10023,,,,,,,,,NY,,241 West 72nd Street,0,National Council of Jewish Women,
444,65,Manhattan,,Rita Shapiro,Sun: 11:30AM-12:30PM|-      -|Wed: 4:30PM-5:30PM,,,,,,,,,,,592,40.7792669,-73.98313,28,44,58ab42aa3f633_kitchen.png,212-687-5030,10023,,,,,,,,,NY,,241 West 72nd Street,0,National Council of Jewish Women,
445,67,Manhattan,,Rita Shapiro,Mon: 10:00AM-2:00PM,,,,,,,,,,,760,40.7792669,-73.98313,47,44,kosher_logo.png,212-687-5030 ext 463,10023,,,,,,,,,NY,,241 West 72nd Street,0,National Council of Jewish Women,
446,67,Manhattan,,Rita Shapiro,Sun: 11:30AM-12:30PM Wed: 4:30PM-5:30PM,,,,,,,,,,,792,40.7792669,-73.98313,49,44,kosher_logo.png,212-687-5030,10023,,,,,,,,,NY,,241 West 72nd Street,0,National Council of Jewish Women,
447,64,Jamaica,,Debra Knight,Tue: 4:00PM-6:00PM|-      -|Thu: 4:00PM-6:00PM,,,,,,,,,,,416,40.6915589,-73.779211,27,44,58ab4127e452b_pantry_logo2.png,718-723-1119,11434,,,,,,,,,NY,,117-08 Merrick Blvd,0,National Sorority of Phi Delta Kappa,
448,65,Brooklyn,,Nathalie Jean-Louis,Mon: 12:00PM-2:00PM|-      -|Mon: 4:00PM-6:00PM|-      -|Tue: 12:00PM-2:00PM|-      -|Tue: 4:00PM-6:00PM,,,,,,,,,,,579,40.678423,-73.914111,28,44,58ab42aa3f633_kitchen.png,718-498-7256,11233,,,,,,,,,NY,,2094 Fulton Street,0,Neighbors Together,
449,66,Manhattan,,,"Thu,Fri 3:00PM-4:00PM ,Sat 12:00PM-2:00PM ",,,,,,,,,,,741,40.7959439,-73.949112,46,44,snap_logo.png,917-720-9705,10029,,,,,,,,,NY,,8 East 109 Street,0,NEW  YORK COMMON  PANTRY,
450,64,Manhattan,,David Shichman,Mon: 2:00PM-5:00PM|-      -|Tue: 2:00PM-5:00PM,,,,,,,,,,,564,40.744456,-73.990521,27,44,58ab4127e452b_pantry_logo2.png,212-994-7919,10010,,,,,,,,,NY,,37 West 26th Street,0,New Alternatives For Children,
451,64,Staten Island,,Lissie Cook,Sat: 10:00AM-1:00PM,,,,,,,,,,,446,40.6389489,-74.087498,27,44,58ab4127e452b_pantry_logo2.png,347-626-4526,10301,,,,,,,,,NY,,386 Jersey Street,0,New Brighton Church of God in Christ,
452,64,Bronx,,Rachel Macarthy,Thu: 10:00AM-1:00PM,,,,,,,,,,,374,40.828921,-73.903076,27,44,58ab4127e452b_pantry_logo2.png,718-328-6072,10456,,,,,,,,,NY,,1175 Boston Road,0,New Covenant Community Development Corp.,
453,64,Staten Island,,Wendy Deshong,Sat: 7:00AM-4:00PM,,,,,,,,,,,276,40.633225,-74.134744,27,44,58ab4127e452b_pantry_logo2.png,718 880 8773,10302,,,,,,,,,NY,,1027 Post Avenue,0,New Direction Services Inc.,
454,65,Brooklyn,,Irma Hillaire ,Sun: 11:00AM-2:00PM,,,,,,,,,,,644,40.674813,-73.955303,28,44,58ab42aa3f633_kitchen.png,347-421-8664,11216,,,,,,,,,NY,,634 Prospect Place,0,New Haven SDA Church,
455,64,Brooklyn,,Phyllis Alberty,Sat: 10:00AM-11:30AM,,,,,,,,,,,346,40.665886,-73.886567,27,44,58ab4127e452b_pantry_logo2.png,929-305-2701,11207,,,,,,,,,NY,,817 Livonia Avenue,0,New Hope Family Worship,
456,64,Brooklyn,,Keisha Zimmerman-Lomax,Sat: 10:00AM-12:00PM,,,,,,,,,,,474,40.671565,-73.916562,27,44,58ab4127e452b_pantry_logo2.png,646-626-1827,11233,,,,,,,,,NY,,1838 Park Place,0,New Hope Pentecostal Church of Jesus Christ,
